Node1,Node2
first,year
year,first
first,child
child,life
someone,read
read,medium
medium,canned
canned,pumpkin
pumpkin,contain
contain,actual
actual,pumpkin
someone,read
read,medium
medium,scottish
scottish,first
first,people
people,fry
fry,chicken
someone,read
read,medium
medium,tree
tree,melbourne
melbourne,email
email,address
someone,read
read,medium
medium,blue
blue,whale
whale,heartbeat
heartbeat,heard
heard,two
two,mile
mile,away
someone,read
read,medium
medium,sense
sense,smell
smell,taste
taste,decrease
decrease,20
20,50
50,airplane
airplane,flight
someone,read
read,medium
medium,armadillo
armadillo,bulletproof
bulletproof,shell
someone,read
read,medium
medium,one
one,armed
armed,player
player,scored
scored,winning
winning,goal
goal,first
first,soccer
soccer,tournament
tournament,world
world,cup
cup,1930
someone,read
read,medium
medium,physically
physically,impossible
impossible,human
human,keep
keep,eye
eye,open
open,sneezing
someone,read
read,medium
medium,child
child,born
born,le
le,frequently
frequently,saturday
someone,read
read,medium
medium,outerspace
outerspace,partly
partly,smell
smell,like
like,diesel
diesel,fuel
fuel,barbeque
someone,read
read,medium
medium,playing
playing,dance
dance,music
music,help
help,ward
ward,mosquito
someone,read
read,medium
medium,alaska
alaska,u
u,state
state,whose
whose,name
name,typed
typed,single
single,row
row,american
american,standard
standard,keyboard
someone,read
read,medium
medium,raven
raven,always
always,aware
aware,someone
someone,watching
someone,read
read,medium
medium,baby
baby,octopus
octopus,size
size,flea
someone,read
read,medium
medium,honeybee
honeybee,recognize
recognize,human
human,face
someone,read
read,medium
medium,flossing
flossing,teeth
teeth,improves
improves,memory
someone,read
read,medium
medium,dwarf
dwarf,planet
planet,pluto
pluto,named
named,11
11,year
year,old
old,girl
someone,read
read,medium
medium,around
around,50
50,mined
mined,gold
gold,earth
earth,come
come,one
one,source
someone,read
read,medium
medium,applying
applying,equal
equal,amount
amount,pressure
pressure,total
total,surface
surface,area
area,egg
egg,prevent
prevent,breaking
someone,read
read,medium
medium,queen
queen,ant
ant,colony
colony,live
live,around
around,30
30,year
someone,read
read,medium
medium,moon
moon,moving
moving,away
away,earth
someone,read
read,medium
medium,longest
longest,recorded
recorded,tennis
tennis,match
match,lasted
lasted,11
11,hour
someone,read
read,medium
medium,pineapple
pineapple,plant
plant,produce
produce,one
one,pineapple
pineapple,year
someone,read
read,medium
medium,claim
claim,austrian
austrian,physicist
physicist,erwin
erwin,schrödinger
schrödinger,allergic
allergic,cat
someone,read
read,medium
medium,claim
claim,new
new,element
element,discovered
discovered,outside
outside,periodic
periodic,table
someone,read
read,medium
medium,claim
claim,microbe
microbe,sahara
sahara,desert
desert,help
help,feed
feed,amazon
amazon,rainforest
someone,read
read,medium
medium,claim
claim,band
band,metallica
metallica,first
first,group
group,play
play,seven
seven,continent
someone,read
read,medium
medium,claim
claim,almost
almost,1
1,16
16,billion
billion,website
website,200
200,million
million,active
someone,read
read,medium
medium,claim
claim,longest
longest,recorded
recorded,cricket
cricket,match
match,lasted
lasted,14
14,day
someone,read
read,medium
medium,claim
claim,cannonball
cannonball,first
first,object
object,thrown
thrown,international
international,shot
shot,put
put,event
event,early
early,1900s
someone,read
read,medium
medium,claim
claim,concorde
concorde,fastest
fastest,passenger
passenger,jet
jet,ever
someone,read
read,medium
medium,claim
claim,shanghai
shanghai,china
china,world
world,longest
longest,subway
subway,system
someone,read
read,medium
medium,claim
claim,dolphin
dolphin,mammal
someone,read
read,medium
medium,claim
claim,ant
ant,lift
lift,20
20,time
time,body
body,weight
someone,read
read,medium
medium,claim
claim,hottest
hottest,planet
planet,solar
solar,system
system,venus
someone,read
read,medium
medium,claim
claim,sputnik
sputnik,first
first,artificial
artificial,satellite
satellite,space
someone,read
read,medium
medium,claim
claim,chinese
chinese,began
began,document
document,halley
halley,comet
comet,240
240,b
b,c
someone,read
read,medium
medium,claim
claim,sun
sun,take
take,one
one,earth
earth,month
month,make
make,full
full,rotation
someone,read
read,medium
medium,claim
claim,chihuahua
chihuahua,largest
largest,brain
brain,among
among,dog
someone,read
read,medium
medium,claim
claim,banana
banana,technically
technically,berry
someone,read
read,medium
medium,claim
claim,china
china,owns
owns,panda
panda,world
someone,read
read,medium
medium,claim
claim,typing
typing,keyboard
keyboard,previously
previously,arranged
arranged,alphabetically
someone,read
read,medium
medium,claim
claim,baked
baked,bean
bean,actually
actually,baked
someone,read
read,medium
medium,claim
claim,crocodile
crocodile,cannot
cannot,stick
stick,tongue
someone,read
read,medium
medium,claim
claim,australia
australia,number
number,beach
beach,world
someone,read
read,medium
medium,claim
claim,australia
australia,bright
bright,pink
pink,lake
someone,read
read,medium
medium,claim
claim,full
full,jumbo
jumbo,jet
jet,tank
tank,enough
enough,fuel
fuel,drive
drive,car
car,around
around,world
world,four
four,time
someone,read
read,medium
medium,claim
claim,may
may,22nd
22nd,least
least,common
common,birth
birth,date
someone,read
read,medium
medium,claim
claim,canary
canary,island
island,named
named,type
type,dog
dog,bird
someone,read
read,medium
medium,claim
claim,sweden
sweden,island
island,country
someone,read
read,medium
medium,claim
claim,armadillo
armadillo,bulletproof
bulletproof,shell
someone,read
read,medium
medium,claim
claim,job
job,field
field,agriculture
agriculture,prevalent
prevalent,type
type,job
job,world
someone,read
read,medium
medium,claim
claim,eye
eye,ostrich
ostrich,bigger
bigger,brain
someone,read
read,medium
medium,claim
claim,fewer
fewer,star
star,sky
sky,tree
tree,earth
someone,read
read,medium
medium,claim
claim,largest
largest,recorded
recorded,snowflake
snowflake,15
15,inch
inch,wide
someone,read
read,medium
medium,claim
claim,triskaidekaphobia
triskaidekaphobia,fear
fear,number
number,13
someone,read
read,medium
medium,claim
claim,banana
banana,get
get,curved
curved,shape
shape,growing
growing,towards
towards,sun
someone,read
read,medium
medium,claim
claim,technicolored
technicolored,squirrel
squirrel,roam
roam,land
land,southern
southern,india
someone,read
read,medium
medium,claim
claim,violin
violin,bow
bow,made
made,horsehair
someone,read
read,medium
medium,claim
claim,human
human,brain
brain,us
us,20
20,body
body,oxygen
someone,read
read,medium
medium,claim
claim,largest
largest,living
living,thing
thing,earth
earth,tree
someone,read
read,medium
medium,claim
claim,ketchup
ketchup,leaf
leaf,bottle
bottle,measured
measured,speed
speed,25
25,mile
mile,per
per,year
someone,read
read,medium
medium,claim
claim,giant
giant,tortoise
tortoise,believed
believed,extinct
extinct,found
found,galapagos
galapagos,island
learned,online
online,fly
fly,individual
individual,jetpacks
jetpacks,2032
learned,online
online,drone
drone,delivery
delivery,already
already,happening
happening,become
become,common
common,2025
learned,online
online,making
making,emotional
emotional,facial
facial,expression
expression,prompt
prompt,human
human,emotion
learned,online
online,largest
largest,rock
rock,earth
earth,australia
learned,online
online,snow
snow,sahara
sahara,desert
learned,online
online,bangkok
bangkok,full
full,name
name,163
163,letter
learned,online
online,productive
productive,work
work,day
day,week
week,tuesday
learned,online
online,business
business,owned
owned,woman
woman,men
men,2045
learned,online
online,violin
violin,constructed
constructed,70
70,individual
individual,wooden
wooden,piece
learned,online
online,99
99,individual
individual,denmark
denmark,ireland
ireland,united
united,arab
arab,emirate
emirate,internet
internet,access
learned,online
online,cannonball
cannonball,first
first,object
object,thrown
thrown,international
international,shot
shot,put
put,event
event,early
early,1900s
learned,online
online,kite
kite,flying
flying,professional
professional,sport
sport,thailand
learned,online
online,shanghai
shanghai,china
china,world
world,longest
longest,subway
subway,system
learned,online
online,longest
longest,possible
possible,train
train,journey
journey,world
world,portugal
portugal,singapore
learned,online
online,octopus
octopus,three
three,heart
learned,online
online,hummingbird
hummingbird,bird
bird,fly
fly,backwards
learned,online
online,hottest
hottest,planet
planet,solar
solar,system
system,venus
learned,online
online,halley
halley,comet
comet,seen
seen,2061
